filename,palsa
754_67_7575_2015_crop_61,2.25
754_67_7575_2015_crop_63,3.75
754_67_7575_2015_crop_72,1.5
754_67_7575_2015_crop_73,0.0
754_67_7575_2015_crop_74,1.5
754_67_7575_2015_crop_75,0.75
754_67_7575_2015_crop_76,0.25
754_67_7575_2015_crop_84,1.0
754_67_7575_2015_crop_85,2.0
754_67_7575_2015_crop_86,2.25
754_67_7575_2015_crop_88,1.0
754_67_7575_2015_negcrop_1,0.0
754_67_7575_2015_negcrop_6,0.0
754_67_7575_2015_negcrop_9,0.0
754_67_7575_2015_negcrop_11,0.0
754_67_7575_2015_negcrop_12,0.0
754_67_7575_2015_negcrop_14,0.0
754_67_7575_2015_negcrop_15,0.0
754_67_7575_2015_negcrop_16,0.0
754_67_7575_2015_negcrop_17,0.0
754_67_7575_2015_negcrop_18,0.0
764_71_2550_2018_crop_3,12.25
764_71_2550_2018_crop_4,0.5
764_71_2550_2018_crop_12,4.75
764_71_2550_2018_crop_13,13.25
764_71_2550_2018_crop_14,3.5
764_71_2550_2018_crop_25,29.0
764_71_2550_2018_crop_38,7.0
764_71_2550_2018_crop_40,8.75
764_71_2550_2018_crop_48,4.75
764_71_2550_2018_crop_49,0.75
764_71_2550_2018_crop_50,20.5
764_71_2550_2018_crop_60,21.75
764_71_2550_2018_crop_62,6.0
764_71_2550_2018_crop_72,6.0
764_71_2550_2018_crop_109,5.0
764_71_2550_2018_crop_110,7.75
764_71_2550_2018_negcrop_0,0.0
764_71_2550_2018_negcrop_1,0.0
764_71_2550_2018_negcrop_3,0.0
764_71_2550_2018_negcrop_4,0.0
764_71_2550_2018_negcrop_5,0.0
764_71_2550_2018_negcrop_6,0.0
764_71_2550_2018_negcrop_7,0.0
764_71_2550_2018_negcrop_8,0.0
764_71_2550_2018_negcrop_9,0.0
764_71_2550_2018_negcrop_10,0.0
764_71_2550_2018_negcrop_12,0.0
764_71_2550_2018_negcrop_14,0.0
764_71_2550_2018_negcrop_15,0.0
764_71_2550_2018_negcrop_16,0.0
764_71_2550_2018_negcrop_17,0.0
764_71_2550_2018_negcrop_19,0.0
764_71_2550_2018_negcrop_21,0.0
764_71_2550_2018_negcrop_22,0.0
764_71_2550_2018_negcrop_23,0.0
764_71_2550_2018_negcrop_27,0.0
754_69_2500_2015_negcrop_1,0.0
762_74_0025_2018_crop_18,0.5
762_74_0025_2018_crop_25,0.5
762_74_0025_2018_crop_36,0.25
762_74_0025_2018_crop_45,13.75
762_74_0025_2018_crop_47,0.0
762_74_0025_2018_negcrop_0,0.0
762_74_0025_2018_negcrop_1,0.0
762_74_0025_2018_negcrop_5,0.0
762_74_0025_2018_negcrop_6,0.0
762_74_0025_2018_negcrop_7,0.0
749_68_0025_2014_crop_110,0.0
749_68_0025_2014_crop_122,0.0
749_68_0025_2014_negcrop_1,0.0
749_68_0025_2014_negcrop_3,0.0
760_75_0000_2015_crop_113,0.75
760_75_0000_2015_crop_116,0.75
760_75_0000_2015_crop_126,15.5
760_75_0000_2015_crop_127,9.5
760_75_0000_2015_crop_128,6.75
760_75_0000_2015_crop_139,11.5
760_75_0000_2015_negcrop_0,0.0
760_75_0000_2015_negcrop_2,0.0
760_75_0000_2015_negcrop_3,0.0
760_75_0000_2015_negcrop_4,0.0
760_75_0000_2015_negcrop_7,0.0
760_75_0000_2015_negcrop_8,0.0
760_75_0000_2015_negcrop_9,0.0
763_75_5075_2015_crop_11,0.0
763_75_5075_2015_crop_33,0.5
763_75_5075_2015_crop_44,2.25
763_75_5075_2015_crop_69,2.25
763_75_5075_2015_crop_70,11.75
763_75_5075_2015_negcrop_0,0.0
763_75_5075_2015_negcrop_1,0.0
763_75_5075_2015_negcrop_5,0.0
763_75_5075_2015_negcrop_7,0.0
749_68_2550_2014_crop_125,2.0
749_68_2550_2014_crop_126,2.75
749_68_2550_2014_crop_128,0.0
749_68_2550_2014_crop_130,2.5
749_68_2550_2014_crop_131,5.0
749_68_2550_2014_crop_137,0.0
749_68_2550_2014_crop_138,2.0
749_68_2550_2014_crop_143,3.25
749_68_2550_2014_negcrop_1,0.0
749_68_2550_2014_negcrop_6,0.0
749_68_2550_2014_negcrop_7,0.0
749_68_2550_2014_negcrop_10,0.0
758_74_5050_2013_crop_123,0.25
758_74_5050_2013_crop_125,0.5
758_74_5050_2013_crop_133,0.75
758_74_5050_2013_crop_136,0.25
758_74_5050_2013_negcrop_2,0.0
758_74_5050_2013_negcrop_3,0.0
758_74_5050_2013_negcrop_4,0.0
758_74_5050_2013_negcrop_5,0.0
758_74_0050_2013_crop_123,0.0
758_74_0050_2013_crop_124,0.0
758_74_0050_2013_negcrop_0,0.0
758_74_0050_2013_negcrop_2,0.0
758_74_0050_2013_negcrop_3,0.0
758_73_7550_2013_crop_24,8.5
758_73_7550_2013_crop_25,18.25
758_73_7550_2013_crop_36,0.5
758_73_7550_2013_crop_38,6.75
758_73_7550_2013_crop_43,2.0
758_73_7550_2013_crop_49,18.0
758_73_7550_2013_crop_50,22.25
758_73_7550_2013_crop_62,15.25
758_73_7550_2013_crop_71,1.75
758_73_7550_2013_crop_74,1.5
758_73_7550_2013_crop_78,1.25
758_73_7550_2013_crop_83,0.75
758_73_7550_2013_crop_95,1.0
758_73_7550_2013_crop_112,0.25
758_73_7550_2013_crop_123,0.5
758_73_7550_2013_crop_124,7.0
758_73_7550_2013_negcrop_0,0.0
758_73_7550_2013_negcrop_2,0.0
758_73_7550_2013_negcrop_3,0.0
758_73_7550_2013_negcrop_4,0.0
758_73_7550_2013_negcrop_7,0.0
758_73_7550_2013_negcrop_8,0.0
758_73_7550_2013_negcrop_9,0.0
758_73_7550_2013_negcrop_10,0.0
758_73_7550_2013_negcrop_12,0.0
758_73_7550_2013_negcrop_13,0.0
758_73_7550_2013_negcrop_15,0.0
758_73_7550_2013_negcrop_17,0.0
758_73_7550_2013_negcrop_18,0.0
758_73_7550_2013_negcrop_19,0.0
763_72_2500_2018_crop_24,1.5
763_72_2500_2018_crop_58,0.0
763_72_2500_2018_crop_69,0.0
763_72_2500_2018_crop_70,9.5
763_72_2500_2018_crop_79,11.75
763_72_2500_2018_crop_81,0.0
763_72_2500_2018_crop_89,1.75
763_72_2500_2018_crop_90,0.25
763_72_2500_2018_crop_102,1.5
763_72_2500_2018_negcrop_0,0.0
763_72_2500_2018_negcrop_1,0.0
763_72_2500_2018_negcrop_2,0.0
763_72_2500_2018_negcrop_3,0.0
763_72_2500_2018_negcrop_4,0.0
763_72_2500_2018_negcrop_5,0.0
763_72_2500_2018_negcrop_7,0.0
763_72_2500_2018_negcrop_9,0.0
763_72_2500_2018_negcrop_12,0.0
763_72_2500_2018_negcrop_13,0.0
763_72_2500_2018_negcrop_15,0.0
763_72_2500_2018_negcrop_16,0.0
763_72_2500_2018_negcrop_18,0.0
763_72_2500_2018_negcrop_20,0.0
765_72_0075_2016_crop_135,4.0
765_72_0075_2016_negcrop_0,0.0
765_72_0075_2016_negcrop_1,0.0
758_73_0050_2013_crop_35,0.75
758_73_0050_2013_crop_47,1.25
758_73_0050_2013_crop_92,1.0
758_73_0050_2013_crop_105,5.25
758_73_0050_2013_crop_115,0.5
758_73_0050_2013_crop_117,0.25
758_73_0050_2013_crop_119,2.0
758_73_0050_2013_crop_121,0.0
758_73_0050_2013_crop_123,0.0
758_73_0050_2013_crop_133,4.0
758_73_0050_2013_crop_134,8.25
758_73_0050_2013_crop_140,0.0
758_73_0050_2013_crop_141,0.0
758_73_0050_2013_negcrop_0,0.0
758_73_0050_2013_negcrop_2,0.0
758_73_0050_2013_negcrop_3,0.0
758_73_0050_2013_negcrop_5,0.0
758_73_0050_2013_negcrop_6,0.0
758_73_0050_2013_negcrop_9,0.0
758_73_0050_2013_negcrop_10,0.0
758_73_0050_2013_negcrop_12,0.0
758_73_0050_2013_negcrop_15,0.0
758_73_0050_2013_negcrop_16,0.0
758_73_0050_2013_negcrop_21,0.0
758_73_0050_2013_negcrop_22,0.0
758_73_0050_2013_negcrop_26,0.0
758_73_0050_2013_negcrop_27,0.0
758_73_0050_2013_negcrop_29,0.0
758_73_0050_2013_negcrop_30,0.0
764_74_0000_2018_crop_43,6.75
764_74_0000_2018_crop_44,1.25
764_74_0000_2018_negcrop_0,0.0
764_74_0000_2018_negcrop_1,0.0
764_74_0000_2018_negcrop_2,0.0
763_74_7550_2018_crop_98,16.75
763_74_7550_2018_crop_99,11.5
763_74_7550_2018_crop_100,3.25
763_74_7550_2018_crop_110,33.5
763_74_7550_2018_crop_111,26.75
763_74_7550_2018_crop_112,6.25
763_74_7550_2018_crop_122,11.0
763_74_7550_2018_negcrop_0,0.0
763_74_7550_2018_negcrop_1,0.0
763_74_7550_2018_negcrop_2,0.0
763_74_7550_2018_negcrop_3,0.0
763_74_7550_2018_negcrop_5,0.0
763_74_7550_2018_negcrop_6,0.0
764_74_5025_2018_crop_68,3.75
764_74_5025_2018_crop_69,10.0
764_74_5025_2018_crop_71,2.25
764_74_5025_2018_crop_80,12.0
764_74_5025_2018_crop_89,1.0
764_74_5025_2018_crop_90,2.0
764_74_5025_2018_crop_91,12.5
764_74_5025_2018_crop_92,2.75
764_74_5025_2018_crop_112,3.0
764_74_5025_2018_crop_114,6.25
764_74_5025_2018_crop_127,0.75
764_74_5025_2018_crop_128,4.5
764_74_5025_2018_crop_132,24.25
764_74_5025_2018_crop_140,1.0
764_74_5025_2018_negcrop_0,0.0
764_74_5025_2018_negcrop_1,0.0
764_74_5025_2018_negcrop_5,0.0
764_74_5025_2018_negcrop_6,0.0
764_74_5025_2018_negcrop_7,0.0
764_74_5025_2018_negcrop_8,0.0
764_74_5025_2018_negcrop_9,0.0
764_74_5025_2018_negcrop_11,0.0
764_74_5025_2018_negcrop_12,0.0
764_74_5025_2018_negcrop_13,0.0
764_74_5025_2018_negcrop_14,0.0
764_74_5025_2018_negcrop_15,0.0
764_74_5025_2018_negcrop_18,0.0
761_74_7575_2018_crop_47,5.5
761_74_7575_2018_crop_57,4.5
761_74_7575_2018_crop_71,2.5
761_74_7575_2018_crop_107,0.0
761_74_7575_2018_crop_119,0.0
761_74_7575_2018_crop_129,1.0
761_74_7575_2018_negcrop_1,0.0
761_74_7575_2018_negcrop_4,0.0
761_74_7575_2018_negcrop_6,0.0
761_74_7575_2018_negcrop_7,0.0
745_66_5000_2014_crop_80,0.0
745_66_5000_2014_negcrop_0,0.0
745_66_5000_2014_negcrop_1,0.0
764_75_0025_2015_crop_12,3.0
764_75_0025_2015_crop_22,4.75
764_75_0025_2015_crop_25,2.0
764_75_0025_2015_crop_31,19.75
764_75_0025_2015_crop_32,9.75
764_75_0025_2015_crop_33,49.5
764_75_0025_2015_crop_34,14.0
764_75_0025_2015_crop_36,17.5
764_75_0025_2015_crop_38,2.75
764_75_0025_2015_crop_43,31.0
764_75_0025_2015_crop_45,21.0
764_75_0025_2015_crop_48,22.25
764_75_0025_2015_crop_49,66.75
764_75_0025_2015_crop_50,16.25
764_75_0025_2015_crop_53,9.75
764_75_0025_2015_crop_54,46.5
764_75_0025_2015_crop_60,28.25
764_75_0025_2015_crop_66,35.25
764_75_0025_2015_crop_67,22.5
764_75_0025_2015_crop_74,69.5
764_75_0025_2015_crop_75,61.5
764_75_0025_2015_crop_84,60.25
764_75_0025_2015_crop_85,27.5
764_75_0025_2015_crop_87,31.0
764_75_0025_2015_crop_88,16.75
764_75_0025_2015_crop_89,14.75
764_75_0025_2015_crop_111,1.25
764_75_0025_2015_crop_112,0.25
764_75_0025_2015_negcrop_0,0.0
764_75_0025_2015_negcrop_1,0.0
764_75_0025_2015_negcrop_6,0.0
764_75_0025_2015_negcrop_7,0.0
764_75_0025_2015_negcrop_10,0.0
764_75_0025_2015_negcrop_11,0.0
764_75_0025_2015_negcrop_12,0.0
764_75_0025_2015_negcrop_13,0.0
764_75_0025_2015_negcrop_14,0.0
764_75_0025_2015_negcrop_15,0.0
764_75_0025_2015_negcrop_16,0.0
764_75_0025_2015_negcrop_17,0.0
764_75_0025_2015_negcrop_19,0.0
764_75_0025_2015_negcrop_23,0.0
764_75_0025_2015_negcrop_24,0.0
764_75_0025_2015_negcrop_25,0.0
764_75_0025_2015_negcrop_26,0.0
764_75_0025_2015_negcrop_28,0.0
764_75_0025_2015_negcrop_29,0.0
764_75_0025_2015_negcrop_30,0.0
764_75_0025_2015_negcrop_31,0.0
764_75_0025_2015_negcrop_32,0.0
764_75_0025_2015_negcrop_34,0.0
764_75_0025_2015_negcrop_36,0.0
764_75_0025_2015_negcrop_39,0.0
764_75_0025_2015_negcrop_40,0.0
764_75_0025_2015_negcrop_41,0.0
759_72_2550_2013_crop_6,9.5
759_72_2550_2013_crop_10,0.25
759_72_2550_2013_crop_11,4.5
759_72_2550_2013_crop_18,28.0
759_72_2550_2013_crop_19,1.5
759_72_2550_2013_crop_28,0.25
759_72_2550_2013_crop_29,0.75
759_72_2550_2013_crop_39,0.25
759_72_2550_2013_crop_51,12.5
759_72_2550_2013_crop_53,2.75
759_72_2550_2013_crop_65,0.5
759_72_2550_2013_crop_71,7.75
759_72_2550_2013_crop_72,2.75
759_72_2550_2013_crop_73,0.0
759_72_2550_2013_crop_74,0.25
759_72_2550_2013_crop_78,0.25
759_72_2550_2013_crop_90,0.75
759_72_2550_2013_crop_92,0.75
759_72_2550_2013_crop_95,1.75
759_72_2550_2013_crop_99,0.5
759_72_2550_2013_crop_101,0.0
759_72_2550_2013_crop_109,0.0
759_72_2550_2013_crop_111,0.25
759_72_2550_2013_crop_112,7.5
759_72_2550_2013_crop_114,0.25
759_72_2550_2013_crop_124,1.25
759_72_2550_2013_crop_136,0.75
759_72_2550_2013_crop_141,0.0
759_72_2550_2013_crop_142,0.0
759_72_2550_2013_crop_143,2.25
759_72_2550_2013_negcrop_2,0.0
759_72_2550_2013_negcrop_5,0.0
759_72_2550_2013_negcrop_7,0.0
759_72_2550_2013_negcrop_8,0.0
759_72_2550_2013_negcrop_9,0.0
759_72_2550_2013_negcrop_10,0.0
759_72_2550_2013_negcrop_11,0.0
759_72_2550_2013_negcrop_13,0.0
759_72_2550_2013_negcrop_15,0.0
759_72_2550_2013_negcrop_17,0.0
759_72_2550_2013_negcrop_19,0.0
759_72_2550_2013_negcrop_22,0.0
759_72_2550_2013_negcrop_23,0.0
759_72_2550_2013_negcrop_24,0.0
759_72_2550_2013_negcrop_25,0.0
759_72_2550_2013_negcrop_28,0.0
759_72_2550_2013_negcrop_29,0.0
759_72_2550_2013_negcrop_30,0.0
759_72_2550_2013_negcrop_32,0.0
759_72_2550_2013_negcrop_35,0.0
759_72_2550_2013_negcrop_36,0.0
759_72_2550_2013_negcrop_38,0.0
759_72_2550_2013_negcrop_41,0.0
765_74_0000_2016_crop_123,0.75
765_74_0000_2016_crop_124,0.0
765_74_0000_2016_crop_139,3.5
765_74_0000_2016_negcrop_1,0.0
758_70_2500_2013_crop_59,3.25
758_70_2500_2013_crop_71,1.25
758_70_2500_2013_crop_89,5.0
758_70_2500_2013_crop_90,5.25
758_70_2500_2013_negcrop_2,0.0
758_70_2500_2013_negcrop_4,0.0
758_70_2500_2013_negcrop_5,0.0
759_72_5000_2013_crop_35,0.0
759_72_5000_2013_negcrop_0,0.0
759_72_5000_2013_negcrop_1,0.0
761_72_0000_2018_crop_8,4.5
761_72_0000_2018_crop_31,0.75
761_72_0000_2018_crop_32,5.5
761_72_0000_2018_crop_34,7.75
761_72_0000_2018_crop_43,4.5
761_72_0000_2018_crop_45,0.0
761_72_0000_2018_crop_56,0.0
761_72_0000_2018_crop_57,0.0
761_72_0000_2018_crop_59,1.0
761_72_0000_2018_crop_70,0.25
761_72_0000_2018_crop_71,2.75
761_72_0000_2018_crop_81,3.25
761_72_0000_2018_negcrop_0,0.0
761_72_0000_2018_negcrop_1,0.0
761_72_0000_2018_negcrop_4,0.0
761_72_0000_2018_negcrop_5,0.0
761_72_0000_2018_negcrop_6,0.0
761_72_0000_2018_negcrop_8,0.0
761_72_0000_2018_negcrop_9,0.0
761_72_0000_2018_negcrop_10,0.0
761_72_0000_2018_negcrop_12,0.0
761_72_0000_2018_negcrop_13,0.0
761_72_0000_2018_negcrop_15,0.0
759_74_0075_2013_crop_50,1.5
759_74_0075_2013_crop_72,2.5
759_74_0075_2013_negcrop_7,0.0
759_74_0075_2013_negcrop_8,0.0
763_73_2550_2018_crop_82,8.5
763_73_2550_2018_negcrop_0,0.0
759_76_0075_2013_crop_0,3.0
759_76_0075_2013_crop_12,10.0
759_76_0075_2013_crop_14,11.25
759_76_0075_2013_negcrop_0,0.0
759_76_0075_2013_negcrop_3,0.0
759_76_0075_2013_negcrop_5,0.0
759_76_0075_2013_negcrop_6,0.0
760_73_7575_2018_crop_4,0.5
760_73_7575_2018_crop_8,0.0
760_73_7575_2018_crop_13,0.0
760_73_7575_2018_crop_19,0.0
760_73_7575_2018_crop_21,0.0
760_73_7575_2018_crop_23,0.0
760_73_7575_2018_crop_26,0.0
760_73_7575_2018_crop_27,3.0
760_73_7575_2018_crop_29,1.75
760_73_7575_2018_crop_30,10.75
760_73_7575_2018_crop_31,1.0
760_73_7575_2018_crop_38,1.0
760_73_7575_2018_crop_42,44.75
760_73_7575_2018_crop_43,8.5
760_73_7575_2018_crop_49,13.75
760_73_7575_2018_crop_51,24.0
760_73_7575_2018_crop_52,32.0
760_73_7575_2018_crop_53,15.5
760_73_7575_2018_crop_56,0.0
760_73_7575_2018_crop_58,3.5
760_73_7575_2018_crop_59,0.0
760_73_7575_2018_crop_60,0.0
760_73_7575_2018_crop_62,2.5
760_73_7575_2018_crop_64,0.25
760_73_7575_2018_crop_71,0.0
760_73_7575_2018_crop_94,0.5
760_73_7575_2018_crop_95,15.5
760_73_7575_2018_crop_106,30.75
760_73_7575_2018_crop_107,23.75
760_73_7575_2018_crop_116,3.25
760_73_7575_2018_crop_118,31.5
760_73_7575_2018_crop_129,6.75
760_73_7575_2018_crop_130,31.75
760_73_7575_2018_crop_140,33.5
760_73_7575_2018_crop_141,43.25
760_73_7575_2018_negcrop_0,0.0
760_73_7575_2018_negcrop_1,0.0
760_73_7575_2018_negcrop_2,0.0
760_73_7575_2018_negcrop_3,0.0
760_73_7575_2018_negcrop_4,0.0
760_73_7575_2018_negcrop_5,0.0
760_73_7575_2018_negcrop_7,0.0
760_73_7575_2018_negcrop_8,0.0
760_73_7575_2018_negcrop_9,0.0
760_73_7575_2018_negcrop_10,0.0
760_73_7575_2018_negcrop_11,0.0
760_73_7575_2018_negcrop_12,0.0
760_73_7575_2018_negcrop_13,0.0
760_73_7575_2018_negcrop_15,0.0
760_73_7575_2018_negcrop_19,0.0
760_73_7575_2018_negcrop_20,0.0
760_73_7575_2018_negcrop_23,0.0
760_73_7575_2018_negcrop_24,0.0
760_73_7575_2018_negcrop_25,0.0
760_73_7575_2018_negcrop_26,0.0
760_73_7575_2018_negcrop_27,0.0
760_73_7575_2018_negcrop_28,0.0
760_73_7575_2018_negcrop_30,0.0
760_73_7575_2018_negcrop_32,0.0
760_73_7575_2018_negcrop_35,0.0
760_73_7575_2018_negcrop_36,0.0
760_73_7575_2018_negcrop_37,0.0
760_73_7575_2018_negcrop_38,0.0
760_73_7575_2018_negcrop_40,0.0
760_73_7575_2018_negcrop_41,0.0
760_73_7575_2018_negcrop_44,0.0
760_73_7575_2018_negcrop_45,0.0
760_73_7575_2018_negcrop_48,0.0
760_73_7575_2018_negcrop_50,0.0
760_73_7575_2018_negcrop_51,0.0
760_73_7575_2018_negcrop_52,0.0
761_73_5000_2018_crop_3,0.5
761_73_5000_2018_crop_8,0.5
761_73_5000_2018_crop_9,0.0
761_73_5000_2018_crop_11,2.25
761_73_5000_2018_crop_19,3.0
761_73_5000_2018_crop_21,18.75
761_73_5000_2018_crop_22,17.0
761_73_5000_2018_crop_23,0.25
761_73_5000_2018_crop_27,0.5
761_73_5000_2018_crop_30,3.75
761_73_5000_2018_crop_33,1.75
761_73_5000_2018_negcrop_0,0.0
761_73_5000_2018_negcrop_4,0.0
761_73_5000_2018_negcrop_5,0.0
761_73_5000_2018_negcrop_7,0.0
761_73_5000_2018_negcrop_8,0.0
761_73_5000_2018_negcrop_9,0.0
761_73_5000_2018_negcrop_10,0.0
761_73_5000_2018_negcrop_12,0.0
761_73_5000_2018_negcrop_13,0.0
758_74_2525_2013_crop_18,0.25
758_74_2525_2013_crop_23,0.0
758_74_2525_2013_crop_29,0.0
758_74_2525_2013_crop_42,3.5
758_74_2525_2013_crop_43,5.25
758_74_2525_2013_crop_44,14.0
758_74_2525_2013_crop_45,16.75
758_74_2525_2013_crop_46,0.5
758_74_2525_2013_crop_47,0.5
758_74_2525_2013_crop_54,13.5
758_74_2525_2013_crop_56,21.25
758_74_2525_2013_crop_57,1.5
758_74_2525_2013_crop_58,0.0
758_74_2525_2013_crop_65,1.0
758_74_2525_2013_crop_66,13.5
758_74_2525_2013_crop_67,0.75
758_74_2525_2013_crop_79,0.25
758_74_2525_2013_negcrop_1,0.0
758_74_2525_2013_negcrop_2,0.0
758_74_2525_2013_negcrop_3,0.0
758_74_2525_2013_negcrop_4,0.0
758_74_2525_2013_negcrop_5,0.0
758_74_2525_2013_negcrop_8,0.0
758_74_2525_2013_negcrop_9,0.0
758_74_2525_2013_negcrop_11,0.0
758_74_2525_2013_negcrop_13,0.0
758_74_2525_2013_negcrop_14,0.0
758_74_2525_2013_negcrop_17,0.0
758_74_2525_2013_negcrop_18,0.0
758_74_2525_2013_negcrop_19,0.0
758_74_2525_2013_negcrop_20,0.0
758_74_2525_2013_negcrop_21,0.0
758_74_2525_2013_negcrop_22,0.0
761_74_7550_2018_crop_15,0.0
761_74_7550_2018_crop_115,0.0
761_74_7550_2018_crop_127,0.0
761_74_7550_2018_crop_128,0.0
761_74_7550_2018_crop_136,0.0
761_74_7550_2018_negcrop_1,0.0
761_74_7550_2018_negcrop_2,0.0
761_74_7550_2018_negcrop_3,0.0
761_74_7550_2018_negcrop_4,0.0
761_74_7550_2018_negcrop_5,0.0
752_70_7500_2010_crop_6,0.25
752_70_7500_2010_negcrop_0,0.0
747_62_5025_2019_crop_65,1.75
747_62_5025_2019_crop_68,5.75
747_62_5025_2019_crop_69,0.25
747_62_5025_2019_crop_70,3.75
747_62_5025_2019_crop_71,4.75
747_62_5025_2019_crop_81,16.75
747_62_5025_2019_crop_82,9.75
747_62_5025_2019_crop_83,5.75
747_62_5025_2019_crop_95,2.5
747_62_5025_2019_negcrop_4,0.0
747_62_5025_2019_negcrop_5,0.0
747_62_5025_2019_negcrop_7,0.0
761_74_0025_2018_crop_3,10.5
761_74_0025_2018_crop_4,6.0
761_74_0025_2018_crop_16,7.5
761_74_0025_2018_crop_30,4.25
761_74_0025_2018_crop_56,0.0
761_74_0025_2018_crop_118,4.25
761_74_0025_2018_crop_130,6.5
761_74_0025_2018_negcrop_0,0.0
761_74_0025_2018_negcrop_1,0.0
761_74_0025_2018_negcrop_3,0.0
761_74_0025_2018_negcrop_4,0.0
761_74_0025_2018_negcrop_5,0.0
761_74_0025_2018_negcrop_7,0.0
761_74_0025_2018_negcrop_10,0.0
761_74_0025_2018_negcrop_12,0.0
747_66_0025_2014_crop_27,0.25
747_66_0025_2014_crop_28,2.0
747_66_0025_2014_crop_38,0.75
747_66_0025_2014_negcrop_0,0.0
747_66_0025_2014_negcrop_2,0.0
747_66_0025_2014_negcrop_3,0.0
747_66_0025_2014_negcrop_4,0.0
762_71_2500_2018_crop_139,0.5
762_71_2500_2018_negcrop_0,0.0
762_72_5025_2018_crop_52,0.0
762_72_5025_2018_crop_62,0.0
762_72_5025_2018_negcrop_0,0.0
745_65_5000_2016_crop_64,0.0
745_65_5000_2016_negcrop_0,0.0
746_66_0000_2014_crop_127,0.0
763_75_7500_2015_crop_113,0.25
763_75_7500_2015_negcrop_0,0.0
758_66_5025_2010_crop_91,45.75
758_66_5025_2010_crop_92,2.25
758_66_5025_2010_crop_103,14.0
758_66_5025_2010_crop_113,42.5
758_66_5025_2010_crop_120,0.0
758_66_5025_2010_crop_123,0.0
758_66_5025_2010_crop_127,4.75
758_66_5025_2010_negcrop_0,0.0
758_66_5025_2010_negcrop_2,0.0
758_66_5025_2010_negcrop_3,0.0
758_66_5025_2010_negcrop_4,0.0
758_66_5025_2010_negcrop_5,0.0
758_66_5025_2010_negcrop_7,0.0
758_66_5025_2010_negcrop_8,0.0
758_66_5025_2010_negcrop_10,0.0
758_66_5025_2010_negcrop_11,0.0
758_66_5025_2010_negcrop_13,0.0
758_66_5025_2010_negcrop_15,0.0
758_66_5025_2010_negcrop_18,0.0
758_66_5025_2010_negcrop_19,0.0
758_66_5025_2010_negcrop_20,0.0
758_66_5025_2010_negcrop_21,0.0
758_66_5025_2010_negcrop_22,0.0
758_66_5025_2010_negcrop_23,0.0
758_66_5025_2010_negcrop_25,0.0
758_66_5025_2010_negcrop_26,0.0
749_67_5050_2014_crop_47,0.0
749_67_5050_2014_negcrop_0,0.0
749_67_5050_2014_negcrop_1,0.0
760_77_0000_2015_crop_4,0.0
760_77_0000_2015_crop_35,4.5
760_77_0000_2015_crop_40,1.0
760_77_0000_2015_negcrop_0,0.0
760_77_0000_2015_negcrop_2,0.0
735_54_5050_2013_crop_45,5.75
735_54_5050_2013_crop_46,0.0
735_54_5050_2013_crop_57,0.5
735_54_5050_2013_negcrop_1,0.0
735_54_5050_2013_negcrop_2,0.0
735_54_5050_2013_negcrop_4,0.0
750_66_7575_2015_crop_95,0.0
750_66_7575_2015_negcrop_0,0.0
759_71_5075_2013_crop_48,1.75
759_71_5075_2013_crop_49,0.0
759_71_5075_2013_crop_60,26.5
759_71_5075_2013_crop_61,1.5
759_71_5075_2013_crop_63,0.0
759_71_5075_2013_crop_73,0.25
759_71_5075_2013_crop_78,0.5
759_71_5075_2013_crop_133,0.0
759_71_5075_2013_crop_134,0.5
759_71_5075_2013_crop_135,0.0
759_71_5075_2013_crop_137,1.0
759_71_5075_2013_negcrop_3,0.0
759_71_5075_2013_negcrop_4,0.0
759_71_5075_2013_negcrop_8,0.0
759_71_5075_2013_negcrop_9,0.0
759_71_5075_2013_negcrop_10,0.0
759_71_5075_2013_negcrop_12,0.0
759_71_5075_2013_negcrop_13,0.0
762_73_0025_2018_crop_0,0.0
762_73_0025_2018_crop_1,0.0
762_73_0025_2018_negcrop_1,0.0
758_70_0000_2013_crop_128,0.75
758_70_0000_2013_crop_129,5.75
758_70_0000_2013_crop_141,1.5
758_70_0000_2013_negcrop_0,0.0
758_70_0000_2013_negcrop_2,0.0
760_80_2525_2013_crop_13,1.5
760_80_2525_2013_crop_113,3.75
760_80_2525_2013_crop_114,57.0
760_80_2525_2013_crop_115,3.5
760_80_2525_2013_crop_126,2.25
760_80_2525_2013_negcrop_0,0.0
760_80_2525_2013_negcrop_1,0.0
760_80_2525_2013_negcrop_3,0.0
760_80_2525_2013_negcrop_4,0.0
760_80_2525_2013_negcrop_5,0.0
763_73_2575_2018_crop_57,1.5
763_73_2575_2018_negcrop_0,0.0
760_74_7550_2018_crop_3,1.0
760_74_7550_2018_crop_14,3.75
760_74_7550_2018_crop_15,14.75
760_74_7550_2018_crop_16,7.0
760_74_7550_2018_crop_25,3.25
760_74_7550_2018_crop_27,28.5
760_74_7550_2018_crop_28,24.25
760_74_7550_2018_crop_29,7.5
760_74_7550_2018_crop_37,13.5
760_74_7550_2018_crop_38,38.0
760_74_7550_2018_crop_41,8.75
760_74_7550_2018_crop_48,30.25
760_74_7550_2018_crop_50,19.0
760_74_7550_2018_crop_51,19.5
760_74_7550_2018_crop_52,30.0
760_74_7550_2018_crop_53,7.25
760_74_7550_2018_crop_62,7.0
760_74_7550_2018_crop_63,4.0
760_74_7550_2018_crop_72,0.25
760_74_7550_2018_crop_73,6.5
